location_address1,location_address2,location_city,location_convocationLabel,location_fullAddress,location_giveBlood,location_givePlasma,location_givePlatelet,location_groupCode,location_id,location_latitude,location_longitude,location_name,location_phone,location_postCode,location_regionCode,location_regionName,location_samplingLocationCode,location_horaires,location_infos,location_metro,location_bus,location_tram,location_parking,location_debutInfos,location_finInfos,collection_date,collection_groupCode,collection_id,collection_isPublic,collection_isPublishable,collection_lpCode,collection_morningEndTime,collection_morningStartTime,collection_afternoonEndTime,collection_afternoonStartTime,collection_regionCode,collection_nature
,Rue de la Souffel,67370 Griesheim-sur-Souffel,Centre Culturel,Rue de la Souffel 67370 Griesheim-sur-Souffel,True,False,False,B67097,5015392,48.632469177246094,7.673186302185059,GRIESHEIM SUR SOUFFEL,,,020,EFS Grand Est,2,,,,,,,,,2023-05-24,B67097,800840,True,,2,,,20:00:00,16:30:00,020,
,Rue de la Souffel,67370 Griesheim-sur-Souffel,Centre Culturel,Rue de la Souffel 67370 Griesheim-sur-Souffel,True,False,False,B67097,5015392,48.632469177246094,7.673186302185059,GRIESHEIM SUR SOUFFEL,,,020,EFS Grand Est,2,,,,,,,,,2023-08-09,B67097,800842,True,,2,,,20:00:00,16:30:00,020,
,58 RUE DE SEZE,69006 LYON,MAIRIE du 6è,58 RUE DE SEZE 69006 LYON,True,False,False,TD5686,5032715,45.7682991027832,4.849422454833984,LYON-MAIRIE du 6è matin rond,,,024,EFS Auvergne-Rhône Alpes,3,,,,,,,,,2023-05-25,TD5686,831039,True,,3,13:00:00,09:00:00,,,024,
,58 RUE DE SEZE,69006 LYON,MAIRIE du 6è,58 RUE DE SEZE 69006 LYON,True,False,False,TD5686,5032709,45.7682991027832,4.849422454833984,LYON-MAIRIE du 6è am rond,,,024,EFS Auvergne-Rhône Alpes,4,,,,,,,,,2023-05-25,TD5686,831040,True,,4,,,19:00:00,15:00:00,024,
,rue de l'Etang,68130 OBERMORSCHWILLER,Maison communale du stade de foot,rue de l'Etang 68130 OBERMORSCHWILLER,True,False,False,BHB199,5041473,47.64174270629883,7.310474395751953,OBERMORSCHWILLER,,,020,EFS Grand Est,MANS,,,,,,,,,2023-07-05,BHB199,801528,True,,MANS,,,19:30:00,16:30:00,020,
,route d'Uzerche,19410 VIGEOIS,CENTRE CULTUREL,route d'Uzerche 19410 VIGEOIS,True,False,False,CY2040,5008712,45.37907028198242,1.5162769556045532,CENTRE CULTUREL,,,013,EFS Nouvelle Aquitaine,3019,,,,,,,,,2023-05-12,CY2040,827336,True,,3019,,,19:00:00,15:00:00,013,
,152 Rue Jean et Constant Priolaud,16710 ST YRIEIX SUR CHARENTE,Domaine de la Combe,152 Rue Jean et Constant Priolaud 16710 ST YRIEIX SUR CHARENTE,True,False,False,G16082,5029251,45.67262268066406,0.12647099792957306,Domaine de la Combe,,,013,EFS Nouvelle Aquitaine,119,,,,,,,,,2023-07-19,G16082,817611,True,,119,,,19:30:00,15:30:00,013,
,Rue du Moulin,67202 Wolfisheim,Centre Sportif et Culturel,Rue du Moulin 67202 Wolfisheim,True,False,False,B67350,5019089,48.580078125,7.666510581970215,WOLFISHEIM - CENTRE SPORTIF,,,020,EFS Grand Est,2,,,,,,,,,2023-06-13,B67350,797634,True,,2,,,20:00:00,17:00:00,020,
,Rue du Moulin,67202 Wolfisheim,Centre Sportif et Culturel,Rue du Moulin 67202 Wolfisheim,True,False,False,B67350,5019089,48.580078125,7.666510581970215,WOLFISHEIM - CENTRE SPORTIF,,,020,EFS Grand Est,2,,,,,,,,,2023-08-08,B67350,797635,True,,2,,,20:00:00,17:00:00,020,
,rue des Mûriers,68600 WOLFGANTZEN,Salle polyvalente (petite),rue des Mûriers 68600 WOLFGANTZEN,True,False,False,BA6010,5021808,48.02724075317383,7.506197452545166,WOLFGANTZEN (PS),,,020,EFS Grand Est,1,,,,,,,,,2023-05-12,BA6010,801440,True,,1,,,19:30:00,16:30:00,020,
,Rue des Mûriers,68600 Wolfgantzen,Salle Polyvalente (grande),Rue des Mûriers 68600 Wolfgantzen,True,False,False,BA6010,5042392,48.02724075317383,7.506197452545166,WOLFGANTZEN (GS),,,020,EFS Grand Est,3,,,,,,,,,2023-07-25,BA6010,801568,True,,3,,,19:30:00,16:30:00,020,
,1 AVENUE DOCTEUR BOYER,01800 MEXIMIEUX,ESPACE CLAUDE FAVRE DE VAUGELAS,1 AVENUE DOCTEUR BOYER 01800 MEXIMIEUX,True,False,False,TD1024,5033375,45.9058723449707,5.194364547729492,MEXIMIEUX am seul,,,024,EFS Auvergne-Rhône Alpes,3,,,,,,,,,2023-06-23,TD1024,817745,True,,3,,,19:00:00,15:00:00,024,
,ZI ARREST,43250 STE FLORINE,ETS VALEO - RESTAURANT ENTREPRISE RDC,ZI ARREST 43250 STE FLORINE,True,False,False,D43140,5037375,45.395511627197266,3.326507806777954,RESTAURANT ENTREPRISE RDC,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-05-23,D43140,837003,True,,1,12:00:00,08:00:00,,,024,
,Route d'Hilsenheim,67230 Witternheim,Salle des Fêtes,Route d'Hilsenheim 67230 Witternheim,True,False,False,B67545,5041842,48.31220626831055,7.60835075378418,WITTERNHEIM - SALLE DES FETES,,,020,EFS Grand Est,1,,,,,,,,,2023-06-07,B67545,800717,True,,1,,,20:00:00,17:00:00,020,
,ROUTE DES GRAVELLES,01120 LA BOISSE,SALLE POLYVALENTE DES GRAVELLES,ROUTE DES GRAVELLES 01120 LA BOISSE,True,False,False,TD1051,5036749,45.83965301513672,5.042912483215332,MONTLUEL à LA BOISSE,,,024,EFS Auvergne-Rhône Alpes,9,,,,,,,,,2023-05-10,TD1051,800577,True,,9,,,19:00:00,14:30:00,024,
,QUARTIER DES ECOLES SOUS LA MAIRIE,15190 CONDAT,SALLE DES FETES,QUARTIER DES ECOLES SOUS LA MAIRIE 15190 CONDAT,True,False,False,D15040,5017527,45.34123611450195,2.758208990097046,SALLE DES FETES,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-05-19,D15040,831187,True,,2,,,18:30:00,15:00:00,024,
,QUARTIER DES ECOLES SOUS LA MAIRIE,15190 CONDAT,SALLE DES FETES,QUARTIER DES ECOLES SOUS LA MAIRIE 15190 CONDAT,True,False,False,D15040,5017527,45.34123611450195,2.758208990097046,SALLE DES FETES,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-08-07,D15040,831188,True,,2,,,18:30:00,15:00:00,024,
,Place de Verdun,17139 DOMPIERRE SUR MER,Foyer Communal F. Rieux,Place de Verdun 17139 DOMPIERRE SUR MER,True,False,False,G17014,5029266,46.18810272216797,-1.0625571012496948,Foyer Communal F. Rieux,,,013,EFS Nouvelle Aquitaine,399,,,,,,,,,2023-05-22,G17014,866009,True,,399,,,19:00:00,16:00:00,013,
,Rue de Levoncourt,68480 COURTAVON,Salle des Prés du Château,Rue de Levoncourt 68480 COURTAVON,True,False,False,BHA142,5041954,47.45913314819336,7.198797702789307,COURTAVON,,,020,EFS Grand Est,MANS,,,,,,,,,2023-06-16,BHA142,801499,True,,MANS,,,19:30:00,16:30:00,020,
,KERAMBOURG,56420 PLAUDREN,SALLE TY AN HOLL,KERAMBOURG 56420 PLAUDREN,True,False,False,F30338,5020596,47.77894973754883,-2.6936330795288086,PLAUDREN 15h-19h,,,016,EFS Bretagne,1482,,,,,,Prenez rendez-vous sur https://efs.link/rdv,,,2023-08-03,F30338,817919,True,,1482,,,19:00:00,15:00:00,016,
,Rue du Stade,67230 Rossfeld,Salle des Fêtes,Rue du Stade 67230 Rossfeld,True,False,False,Y67008,5041982,48.34004211425781,7.618715763092041,ROSSFELD - SDF,,,020,EFS Grand Est,1,,,,,,,,,2023-06-19,Y67008,803514,True,,1,,,20:00:00,17:00:00,020,
,RUE DES SPORTS,67590 Ohlungen,COMPLEXE SPORTIF ,RUE DES SPORTS 67590 Ohlungen,True,False,False,B67359,5019054,48.811241149902344,7.699603080749512,OHLUNGEN,,,020,EFS Grand Est,1,,,,,,,,,2023-07-03,B67359,798534,True,,1,,,20:00:00,15:30:00,020,
,50 rue de Wolfisheim,67205 Oberhausbergen,Centre sportif,50 rue de Wolfisheim 67205 Oberhausbergen,True,False,False,B67296,5041323,48.599544525146484,7.675588130950928,OBERHAUSBERGEN - CENTRE SPORTI,,,020,EFS Grand Est,4,,,,,,,,,2023-06-21,B67296,797147,True,,4,,,20:00:00,17:00:00,020,
,168 AVENUE DE LA LIBERATION,69590 ST SYMPHORIEN SUR COISE,ESPACE Albert MAURICE,168 AVENUE DE LA LIBERATION 69590 ST SYMPHORIEN SUR COISE,True,False,False,TD3116,5015850,45.63310623168945,4.461306571960449,ST SYMPHORIEN/COISE am seul,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-05-17,TD3116,878248,True,,2,,,18:30:00,15:00:00,024,
,168 AVENUE DE LA LIBERATION,69590 ST SYMPHORIEN SUR COISE,ESPACE Albert MAURICE,168 AVENUE DE LA LIBERATION 69590 ST SYMPHORIEN SUR COISE,True,False,False,TD3116,5015850,45.63310623168945,4.461306571960449,ST SYMPHORIEN/COISE am seul,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-07-26,TD3116,817801,True,,2,,,18:30:00,15:00:00,024,
,196 Avenue du Général de Gaulle,16800 SOYAUX,Espace Matisse,196 Avenue du Général de Gaulle 16800 SOYAUX,True,False,False,G16075,5036764,45.6430549621582,0.20558840036392212,Espace Matisse,,,013,EFS Nouvelle Aquitaine,5,,,,,,,,,2023-06-19,G16075,822754,True,,5,,,19:30:00,16:30:00,013,
,1 MONTEE DES ROCHES,69340 FRANCHEVILLE,SALLE DES FETES DE L'IRIS,1 MONTEE DES ROCHES 69340 FRANCHEVILLE,True,False,False,TD3043,4970907,45.73280334472656,4.76691198348999,FRANCHEVILLE am,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-05-25,TD3043,794550,True,,1,,,19:30:00,16:00:00,024,
,50 Route de la Tranche sur Mer,85750 ANGLES,Salle polyvalente,50 Route de la Tranche sur Mer 85750 ANGLES,True,False,False,O85007,5008505,46.39999008178711,-1.4070343971252441,Salle polyvalente (AM),,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-05-15,O85007,807490,True,,1,,,19:00:00,15:30:00,023,
, Av. des Marronniers,17290 AIGREFEUILLE D AUNIS,Salle Des Fêtes, Av. des Marronniers 17290 AIGREFEUILLE D AUNIS,True,False,False,G17005,5029516,46.115501403808594,-0.9383710026741028,Salle des Fêtes,,,013,EFS Nouvelle Aquitaine,419,,,,,,,,,2023-07-03,G17005,866024,True,,419,,,19:00:00,14:30:00,013,
,Rue de Witternheim,67600 Bindernheim,Salle Polyvalente Stade,Rue de Witternheim 67600 Bindernheim,True,False,False,B67040,5019129,48.28664779663086,7.606974124908447,BINDERNHEIM - SP STADE,,,020,EFS Grand Est,1,,,,,,,,,2023-08-09,B67040,800718,True,,1,,,20:00:00,17:00:00,020,
,11 rue de Casteljaloux,68320 KUNHEIM,Salle des Fêtes,11 rue de Casteljaloux 68320 KUNHEIM,True,False,False,BA3207,5015103,48.07722091674805,7.535342693328857,KUNHEIM,,,020,EFS Grand Est,1,,,,,,,,,2023-06-20,BA3207,801503,True,,1,,,19:30:00,16:30:00,020,
,ENTREE PLACE CHARLES DE GAULLE - 149 RUE GARIBALDI,69003 LYON,AUDITORIUM - ORCHESTRE NATIONAL DE LYON,ENTREE PLACE CHARLES DE GAULLE - 149 RUE GARIBALDI 69003 LYON,True,False,False,TD5750,5035853,45.76156234741211,4.852753162384033,LYON - AUDITORIUM am ,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-06-19,TD5750,811698,True,,1,,,19:00:00,15:30:00,024,
,Avenue Am Courbet,85460 L AIGUILLON SUR MER,Salle polyvalente,Avenue Am Courbet 85460 L AIGUILLON SUR MER,True,False,False,O85002,5021252,46.331993103027344,-1.306408405303955,Salle polyvalente (AM),,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-08-11,O85002,807338,True,,1,,,19:00:00,15:30:00,023,
,Rue des Dolmens,85560 LE BERNARD,Salle de Bois Plaisant,Rue des Dolmens 85560 LE BERNARD,True,False,False,O85229,5037748,46.44040298461914,-1.4681501388549805,Salle de Bois Plaisant (AM),,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-07-20,O85229,807305,True,,1,,,19:00:00,15:30:00,023,
,ENTREE PLACE CHARLES DE GAULLE - 149 RUE GARIBALDI,69003 LYON,AUDITORIUM - ORCHESTRE NATIONAL DE LYON,ENTREE PLACE CHARLES DE GAULLE - 149 RUE GARIBALDI 69003 LYON,True,False,False,TD5750,5036572,45.761146545410156,4.852866172790527,LYON - AUDITORIUM mat ,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-06-19,TD5750,811696,True,,2,14:00:00,09:00:00,,,024,
,LE BOURG,42140 ST DENIS SUR COISE,SALLE POLYVALENTE,LE BOURG 42140 ST DENIS SUR COISE,True,False,False,D4S322,5015862,45.61598205566406,4.423803806304932,SALLE POLYVALENTE SOIR,,,024,EFS Auvergne-Rhône Alpes,727,,,,,,,,,2023-07-05,D4S322,829460,True,,727,,,19:00:00,16:00:00,024,
,PLACE DU PLOMB,69850 ST MARTIN EN HAUT,SALLE DES FETES,PLACE DU PLOMB 69850 ST MARTIN EN HAUT,True,False,False,TD3045,5015916,45.658870697021484,4.5645670890808105,ST MARTIN EN HAUT am ,,,024,EFS Auvergne-Rhône Alpes,3,,,,,,,,,2023-06-02,TD3045,817753,True,,3,,,19:00:00,15:30:00,024,
,rue des ecoles,17138 ST XANDRE,salle Agora,rue des ecoles 17138 ST XANDRE,True,False,False,G17063,5031128,46.20077133178711,-1.1023446321487427,salle Agora,,,013,EFS Nouvelle Aquitaine,4,,,,,,,,,2023-05-11,G17063,866007,True,,4,,,19:00:00,15:30:00,013,
,19 RUE DU MICHARD,69510 THURINS,SALLE ST MARTIN,19 RUE DU MICHARD 69510 THURINS,True,False,False,TD3041,4969722,45.68161392211914,4.638799667358398,THURINS am,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-06-21,TD3041,818087,True,,1,,,19:00:00,16:00:00,024,
,Rue du Collège,67920 Sundhouse,Salle des Fêtes,Rue du Collège 67920 Sundhouse,True,False,False,B67486,5015276,48.251678466796875,7.604074001312256,SUNDHOUSE - SALLE DES FETES,,,020,EFS Grand Est,1,,,,,,,,,2023-05-15,B67486,801835,True,,1,,,20:00:00,17:30:00,020,
,Rue du Collège,67920 Sundhouse,Salle des Fêtes,Rue du Collège 67920 Sundhouse,True,False,False,B67486,5015276,48.251678466796875,7.604074001312256,SUNDHOUSE - SALLE DES FETES,,,020,EFS Grand Est,1,,,,,,,,,2023-07-24,B67486,801841,True,,1,,,20:00:00,17:00:00,020,
,Par rue des Avocettes,44350 GUERANDE,Collège Jacques Brel,Par rue des Avocettes 44350 GUERANDE,True,False,False,O44602,5041966,47.339202880859375,-2.426267623901367,Collège Jacques Brel - JMDS,,,023,EFS Centre-Pays de la Loire,8,,,,,,,,,2023-06-17,O44602,799177,True,,8,12:00:00,08:00:00,,,023,
,94 Rue du Port Thureau,16000 ANGOULEME,ECOPOLE,94 Rue du Port Thureau 16000 ANGOULEME,True,False,False,G16011,5042303,45.65902328491211,0.1278505027294159,GRAND ANGOULEME-ECOPOLE,,,013,EFS Nouvelle Aquitaine,3,,,,,,,,,2023-07-04,G16011,839777,True,,3,12:00:00,08:30:00,,,013,
,ROUTE DE MIALLET,24470 ST PARDOUX LA RIVIERE,SALLE POLYVALENTE,ROUTE DE MIALLET 24470 ST PARDOUX LA RIVIERE,True,False,False,CP0047,4994569,45.493526458740234,0.7449470162391663,SALLE POLYVALENTE,,,013,EFS Nouvelle Aquitaine,3,,,,,,,,,2023-05-26,CP0047,828313,True,,3,,,19:00:00,16:00:00,013,
,ROUTE DE MIALLET,24470 ST PARDOUX LA RIVIERE,SALLE POLYVALENTE,ROUTE DE MIALLET 24470 ST PARDOUX LA RIVIERE,True,False,False,CP0047,4994569,45.493526458740234,0.7449470162391663,SALLE POLYVALENTE,,,013,EFS Nouvelle Aquitaine,3,,,,,,,,,2023-07-21,CP0047,828320,True,,3,,,19:00:00,16:00:00,013,
,ROUTE DE GROLHIER,24300 ST MARTIAL DE VALETTE,SALLE DES FETES,ROUTE DE GROLHIER 24300 ST MARTIAL DE VALETTE,True,False,False,CP0059,5020611,45.515602111816406,0.6476250290870667,SALLE DES FETES,,,013,EFS Nouvelle Aquitaine,2078,,,,,,,,,2023-06-30,CP0059,830774,True,,2078,,,19:00:00,15:00:00,013,
,234 COURS EMILE ZOLA,69100 VILLEURBANNE,CENTRE CULTUREL ET DE LA VIE ASSOCIATIVE,234 COURS EMILE ZOLA 69100 VILLEURBANNE,True,False,False,TD3023,5015914,45.76781463623047,4.887704849243164,VILLEURBANNE mat CCVA,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-05-09,TD3023,817860,True,,1,14:00:00,10:00:00,,,024,
,234 COURS EMILE ZOLA,69100 VILLEURBANNE,CENTRE CULTUREL ET DE LA VIE ASSOCIATIVE,234 COURS EMILE ZOLA 69100 VILLEURBANNE,True,False,False,TD3023,5034066,45.76781463623047,4.887704849243164,VILLEURBANNE am CCVA,,,024,EFS Auvergne-Rhône Alpes,6,,,,,,,,,2023-05-09,TD3023,800714,True,,6,,,18:30:00,15:00:00,024,
,234 COURS EMILE ZOLA,69100 VILLEURBANNE,CENTRE CULTUREL ET DE LA VIE ASSOCIATIVE,234 COURS EMILE ZOLA 69100 VILLEURBANNE,True,False,False,TD3023,5034066,45.76781463623047,4.887704849243164,VILLEURBANNE am CCVA,,,024,EFS Auvergne-Rhône Alpes,6,,,,,,,,,2023-06-28,TD3023,800715,True,,6,,,19:00:00,15:00:00,024,
,1 Rue de l'Ecole,67380 Lingolsheim,Foyer Saint Joseph,1 Rue de l'Ecole 67380 Lingolsheim,True,False,False,BU6267,5015414,48.55775833129883,7.681543827056885,LINGOLSHEIM - St Joseph,,,020,EFS Grand Est,3,,,,,,,,,2023-05-17,BU6267,797135,True,,3,,,20:00:00,16:00:00,020,
,1 Rue de l'Ecole,67380 Lingolsheim,Foyer Saint Joseph,1 Rue de l'Ecole 67380 Lingolsheim,True,False,False,BU6267,5015414,48.55775833129883,7.681543827056885,LINGOLSHEIM - St Joseph,,,020,EFS Grand Est,3,,,,,,,,,2023-07-19,BU6267,797136,True,,3,,,20:00:00,15:30:00,020,
,Avenue Gustave Flaubert,44350 GUERANDE,Complexe sportif de Kerbiniou,Avenue Gustave Flaubert 44350 GUERANDE,True,False,False,O44602,5039118,47.326904296875,-2.419250011444092,Complexe sportif de Kerbiniou,,,023,EFS Centre-Pays de la Loire,3,,,,,,,,,2023-08-12,O44602,799181,True,,3,12:00:00,08:30:00,,,023,
,Rue de la Croix,67640 Lipsheim,Espace Culturel et Sportif,Rue de la Croix 67640 Lipsheim,True,False,False,B67137,5019394,48.48959732055664,7.668900489807129,LIPSHEIM Espace Culturel,,,020,EFS Grand Est,2,,,,,,,,,2023-06-28,B67137,792659,True,,2,,,20:00:00,17:00:00,020,
,1 place de l'Hôtel de Ville,16000 ANGOULEME,Grands salons de l'Hôtel de ville,1 place de l'Hôtel de Ville 16000 ANGOULEME,True,False,False,G16019,5039548,45.648704528808594,0.15610679984092712,ANGOULEME - MSPLA,,,013,EFS Nouvelle Aquitaine,3,,,,,,,,,2023-05-12,G16019,874138,True,,3,,,19:00:00,15:30:00,013,
,1 place de l'Hôtel de Ville,16000 ANGOULEME,Grands salons de l'Hôtel de ville,1 place de l'Hôtel de Ville 16000 ANGOULEME,True,False,False,G16019,5039548,45.648704528808594,0.15610679984092712,ANGOULEME - MSPLA,,,013,EFS Nouvelle Aquitaine,3,,,,,,,,,2023-05-13,G16019,874154,True,,3,16:00:00,10:00:00,,,013,
,5 rue du Général Leclerc,67201 Eckbolsheim,Centre socio-culturel,5 rue du Général Leclerc 67201 Eckbolsheim,True,False,False,B67118,5014995,48.57905578613281,7.687459945678711,ECKBOLSHEIM,,,020,EFS Grand Est,1,,,,,,,,,2023-06-16,B67118,795477,True,,1,,,20:00:00,16:00:00,020,
,AVENUE DE VERDUN,01500 AMBERIEU EN BUGEY,ESPACE 1500,AVENUE DE VERDUN 01500 AMBERIEU EN BUGEY,True,False,False,TV1006,5015679,45.960205078125,5.350876331329346,AMBERIEU EN BUGEY matin,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-07-10,TV1006,800900,True,,1,12:30:00,08:45:00,,,024,
,AVENUE DE VERDUN,01500 AMBERIEU EN BUGEY,ESPACE 1500,AVENUE DE VERDUN 01500 AMBERIEU EN BUGEY,True,False,False,TV1006,5015679,45.960205078125,5.350876331329346,AMBERIEU EN BUGEY matin,,,024,EFS Auvergne-Rhône Alpes,1,,,,,,,,,2023-07-11,TV1006,800901,True,,1,12:30:00,08:45:00,,,024,
,47 rue Principale,67580 Laubach,Ecole Maternelle,47 rue Principale 67580 Laubach,True,False,False,Y67099,5042332,48.8811149597168,7.720920562744141,FORSTHEIM - ECOLE,,,020,EFS Grand Est,1,,,,,,,,,2023-08-08,Y67099,797782,True,,1,,,20:00:00,17:00:00,020,
,21 A rue Principale,68320 BALTZENHEIM,Salle des Fêtes,21 A rue Principale 68320 BALTZENHEIM,True,False,False,BB3201,5041665,48.09385299682617,7.555980682373047,BALTZENHEIM,,,020,EFS Grand Est,1,,,,,,,,,2023-05-22,BB3201,801470,True,,1,,,19:30:00,17:00:00,020,
,1 rue des  Seigneurs,68440 STEINBRUNN LE HAUT,M.J.C. Manoir,1 rue des  Seigneurs 68440 STEINBRUNN LE HAUT,True,False,False,BHA445,5018617,47.662288665771484,7.349604606628418,STEINBRUNN LE HAUT,,,020,EFS Grand Est,MANS,,,,,,,,,2023-06-21,BHA445,801505,True,,MANS,,,19:30:00,16:30:00,020,
,Place des Salines,44500 LA BAULE ESCOUBLAC,Salle Les Floralies,Place des Salines 44500 LA BAULE ESCOUBLAC,True,False,False,O44601,5042334,47.289703369140625,-2.396697998046875,Salle Les Floralies,,,023,EFS Centre-Pays de la Loire,9,,,,,,,,,2023-08-09,O44601,881356,True,,9,12:00:00,09:00:00,,,023,
,Rue de Paris,67118 Geispolsheim,Salle ACL,Rue de Paris 67118 Geispolsheim,True,False,False,B67152,5019701,48.521240234375,7.680938243865967,GEISPOLSHEIM - GARE,,,020,EFS Grand Est,3,,,,,,,,,2023-08-07,B67152,795424,True,,3,,,20:00:00,17:00:00,020,
,29 rue André Malraux,67170 Brumath,Centre Culturel,29 rue André Malraux 67170 Brumath,True,False,False,B67067,5014991,48.7373161315918,7.713015079498291,BRUMATH,,,020,EFS Grand Est,1,,,,,,,,,2023-06-01,B67067,795182,True,,1,,,20:00:00,16:30:00,020,
,RUE DE LA CLAIE,56500 BIGNAN,SALLE DES FETES,RUE DE LA CLAIE 56500 BIGNAN,True,False,False,F30111,5040061,47.877296447753906,-2.7679216861724854,BIGNAN 14 h 45 - 18 h 45,,,016,EFS Bretagne,6,,,,,,,,,2023-07-17,F30111,807819,True,,6,,,18:45:00,14:45:00,016,
,6 rue du Soleil,68600 NEUF BRISACH,Salle des Fêtes,6 rue du Soleil 68600 NEUF BRISACH,True,False,False,BA6001,5018127,48.018333435058594,7.531700611114502,NEUF BRISACH,,,020,EFS Grand Est,1,,,,,,,,,2023-07-11,BA6001,801539,True,,1,,,19:30:00,16:30:00,020,
SALLES R6 R7 R8 & R9,2 BOULEVARD DES TCHECOSLOVAQUES,69007 LYON,LYCEE CHEVREUL-LESTONNAC,SALLES R6 R7 R8 & R9 2 BOULEVARD DES TCHECOSLOVAQUES 69007 LYON,True,False,False,TE5613,5041975,45.74909973144531,4.858734607696533,Lyon-LYCEE CHEVREUL 2,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-05-15,TE5613,854277,False,,2,12:00:00,08:30:00,,,024,
,rue Pierre de Coubertin,85220 ST REVEREND,Salle polyvalente ,rue Pierre de Coubertin 85220 ST REVEREND,True,False,False,O85222,5031078,46.698394775390625,-1.828818917274475,Salle polyvalente (AM),,,023,EFS Centre-Pays de la Loire,1,,,,,,,,,2023-06-29,O85222,807522,True,,1,,,19:30:00,15:30:00,023,
,Rue Jean Georges Abry,67150 Erstein,Salle de Gymnastique,Rue Jean Georges Abry 67150 Erstein,True,False,False,B67130,5014996,48.423709869384766,7.665478229522705,ERSTEIN - Gymnastique,,,020,EFS Grand Est,1,,,,,,,,,2023-07-06,B67130,795484,True,,1,,,20:00:00,15:30:00,020,
,LE BOURG,42560 ST JEAN SOLEYMIEUX,SALLE DES FETES,LE BOURG 42560 ST JEAN SOLEYMIEUX,True,False,False,D4S334,5016222,45.50333023071289,4.039609909057617,SALLE DES FETES SOIR,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-07-18,D4S334,838936,True,,2,,,19:00:00,16:00:00,024,
,CHEMIN DES MOINES,01120 NIEVROZ,SALLE DES FETES,CHEMIN DES MOINES 01120 NIEVROZ,True,False,False,TD1051,5038993,45.826416015625,5.063490867614746,MONTLUEL à NIEVROZ,,,024,EFS Auvergne-Rhône Alpes,12,,,,,,,,,2023-07-05,TD1051,800578,True,,12,,,19:00:00,14:30:00,024,
,14 rue Jean Holweg,67550 Vendenheim,Espace Culturel,14 rue Jean Holweg 67550 Vendenheim,True,False,False,B67506,5015030,48.66563034057617,7.711143970489502,VENDENHEIM - Espace Culturel,,,020,EFS Grand Est,1,,,,,,,,,2023-06-19,B67506,797074,True,,1,,,20:00:00,17:00:00,020,
,Rue de l'Etang,67640 Ichtratzheim,Chalet des Pêcheurs,Rue de l'Etang 67640 Ichtratzheim,True,False,False,B67200,5021335,48.47742462158203,7.679904937744141,ICHTRATZHEIM - CHALET PECHEURS,,,020,EFS Grand Est,2,,,,,,,,,2023-06-23,B67200,803696,True,,2,,,20:00:00,17:00:00,020,
,AVENUE ANTOINE PACCARD,42340 VEAUCHE,SALLE EMILE PELLETIER,AVENUE ANTOINE PACCARD 42340 VEAUCHE,True,False,False,D4S378,5015525,45.561668395996094,4.278078079223633,SALLE EMILE PELLETIER  SOIR,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-05-12,D4S378,828599,True,,2,,,19:00:00,16:00:00,024,
,AVENUE ANTOINE PACCARD,42340 VEAUCHE,SALLE EMILE PELLETIER,AVENUE ANTOINE PACCARD 42340 VEAUCHE,True,False,False,D4S378,5015525,45.561668395996094,4.278078079223633,SALLE EMILE PELLETIER  SOIR,,,024,EFS Auvergne-Rhône Alpes,2,,,,,,,,,2023-07-17,D4S378,828658,True,,2,,,19:00:00,16:00:00,024,
,AVENUE ANTOINE PACCARD,42340 VEAUCHE,SALLE EMILE PELLETIER,AVENUE ANTOINE PACCARD 42340 VEAUCHE,True,False,False,D4S378,5015655,45.561668395996094,4.278078079223633,SALLE EMILE PELLETIER MATIN,,,024,EFS Auvergne-Rhône Alpes,3,,,,,,,,,2023-05-12,D4S378,828598,True,,3,12:00:00,09:00:00,,,024,
,AVENUE ANTOINE PACCARD,42340 VEAUCHE,SALLE EMILE PELLETIER,AVENUE ANTOINE PACCARD 42340 VEAUCHE,True,False,False,D4S378,5015655,45.561668395996094,4.278078079223633,SALLE EMILE PELLETIER MATIN,,,024,EFS Auvergne-Rhône Alpes,3,,,,,,,,,2023-07-17,D4S378,828604,True,,3,12:00:00,09:00:00,,,024,
